Nome,Preço,Categoria,Data
Osso Buco Bovino Reserva Kg,"R$ 26,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Lagarto Bovino Bandeja Kg,"R$ 38,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Miúdo Mocotó Bandeja Kg,"R$ 17,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Ponta De Peito Bovino Bife Min Reserva Bandeja Kg,"R$ 44,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Cupim Bandeja Kg,"R$ 46,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Miúdo Bucho De Boi Bandeja Kg,"R$ 28,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Almôndega Bovina Bandeja Congelada Kg,"R$ 42,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Coxão Duro Bovino Bife Reserva Bandeja Kg,"R$ 51,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Miúdo Rabo Bovino Bandeja Kg,"R$ 30,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Lagarto Bovino Reserva Peça Kg,"R$ 47,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Miolo De Alcatra Bovina Baby Beef Reserva Bandeja Kg,"R$ 64,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Filé Mignon Bovino Medalhão Bandeja Kg,"R$ 99,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Miúdo Lingua De Boi Congelado Pacote Kg,"R$ 16,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Paleta Bovina Bife Para Milanesa Reserva Bandeja Kg,"R$ 49,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Coxão Duro Bovino Cubos Reserva Bandeja Kg,"R$ 51,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Maminha Bovina Bassi Kg,"R$ 69,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Capa De File Bovino Bandeja Kg,"R$ 42,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Capa De Filé Bovino Peça Embalado Kg,"R$ 39,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Coxão Mole Bovino Bife Light Reserva Bandeja Kg,"R$ 57,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Coxão Mole Bovino Bife Paris Reserva Bandeja Kg,"R$ 57,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Costela Gaúcha C/Osso Reserva Granel Kg,"R$ 28,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Escalope Filé Mignon Bovino Bandeja Kg,"R$ 99,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Lagarto Bovino Bife Reserva Bandeja Kg,"R$ 49,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Coxão Duro Bovino Bife A Role Reserva Bandeja Kg,"R$ 51,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Coxão Duro Bovino Moído Reserva Bandeja Kg,"R$ 51,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Miúdo Fígado De Boi Bandeja Kg,"R$ 19,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Ponta De Peito Bovina Fatiada Reserva Bandeja Kg,"R$ 44,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Fraldinha Bovina Bandeja Kg,"R$ 46,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Miolo De Alcatra Bovino Bombom Reserva Bandeja Kg,"R$ 64,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Kibe Bandeja Kg,"R$ 32,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Carne Moída Incrível! 100% Vegetal 200g,"R$ 22,99","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Patinho Bovino Flanbeef Reserva Bandeja Kg,"R$ 54,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Capa De Filé Bovino Bandeja Kg,"R$ 39,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Coxão Duro Bovino Redbeef Reserva Bandeja Kg,"R$ 54,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Costela Do Dianteiro Bovina Com Osso Assado De Tiras Maturatta Congelada Kg,"R$ 44,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Cupim Peça Kg,"R$ 44,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Bife De Chorizo Bovino Bassi Kg,"R$ 69,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Acém Bovino Miolo Kg,"R$ 39,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Miolo De Alcatra Bovina Moída Reserva Bandeja Kg,"R$ 64,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Picanha Bovina Bife Reserva Bandeja Kg,"R$ 109,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Beef Jerky Jack Links Sweet & Hot 30g,"R$ 11,45","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Paleta Bovina Peixinho Especial Reserva Bandeja Kg,"R$ 46,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Ponta De Peito Bovina Sem Osso Reserva Peça Kg,"R$ 44,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Maminha Maturatta Bandeja Kg,"R$ 59,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Coxão Duro Bovino Stretto Reserva Bandeja Kg,"R$ 52,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Coxão Mole Bovino Flatbeef Reserva Bandeja Kg,"R$ 57,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Picanha Bovina Bandeja Kg,"R$ 69,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Fraldinha Bassi Kg,"R$ 74,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Fraldinha Bovina Maturatta Kg,"R$ 69,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Miúdo Mocotó Bovino Congelado Pacote Kg,"R$ 17,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Contra Filé Bovino Com Osso Maturatta Tbone Congelado Kg,"R$ 54,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Maminha Bovina Reserva Peça Kg,"R$ 59,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Paleta Bovina Peixinho Reserva Bandeja Kg,"R$ 49,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Picanha Bovina Reserva Peça Kg,"R$ 109,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Patinho Bovino Duckbeef Reserva Bandeja Kg,"R$ 54,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Contra Filé Bovino Com Osso Maturatta Chuleta Congelado Kg,"R$ 49,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Beef Jerky Jack Links Teriyaki - 30g,"R$ 11,45","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Contra Filé Bovino Porcionado Bandeja Granel,"R$ 64,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Miúdo Língua De Boi Bandeja Kg,"R$ 16,90","São Vicente
Carnes, Aves E Peixes
Carnes",2025/04/30 11:07
Ovino Paleta Don Casco Congelada Kg,"R$ 79,90","São Vicente
Carnes, Aves E Peixes
Carnes Especiais",2025/04/30 11:07
Filé De Tilápia Copacol 800g,"R$ 52,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Lombo Bacalhau Riberalves Gadus De Descongelado 1kg,"R$ 139,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Lombo Bacalhau Saithe Dessalgado Riberalves Congelado 800g,"R$ 79,99","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Filé De Tilápia Copacol 400g,"R$ 29,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Filé De Merluza Argentina Congelado Bom Peixe 500g,"R$ 29,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Filé De Salmão Seara Iqf 500g,"R$ 72,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Tirinhas De Tilápia Empanada Copacol Congelada 300g,"R$ 12,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Filé De Merluza Seara Pescados 500g,"R$ 26,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Bacalhau Porto Gadus Morhua Granel Kg,"R$ 129,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Filé De Polaca Do Alasca 500g,"R$ 22,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Lombo Bacalhau Morhua Dessalgado Riberalves Congelado 800g,"R$ 139,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Filé De Tilápia Brazilian Fish Fresco 500g,"R$ 33,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Iscas De Tilápia Em Pedaços Brazilian Fish Congelada 300g,"R$ 18,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Posta De Tilápia Copacol Congelada 800g,"R$ 29,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Lombo Bacalhau Morhua Dessalgado Brasmar Congelado 1kg,"R$ 129,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Cação Em Posta Congelado Bom Peixe 500g,"R$ 26,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Bolinho De Bacalhau Riberalves 360g,"R$ 27,99","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Peixe Pollaca Salgada Tipo Bacalhau Lasca Ou Desfiada Kg,"R$ 39,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Posta De Cação Copacol Congelado 800g,"R$ 46,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Bacalhau Desfiado Dessalgado Brasmar Congelado - 450g,"R$ 32,99","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Iscas De Tilápia Copacol Empanada Congelada 300g,"R$ 28,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Sardinha Espalmada Laje Bom Peixe Congelado 500g,"R$ 16,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Filé De Tilápia Seara Pescados Iqf 600g,"R$ 42,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Camarão Vannamei Inteiro Cozido Bom Peixe 500g,"R$ 35,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Costelinha De Tilápia Copacol 600g,"R$ 24,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Filé De Tilápia Brazilian Fish Congelada 800g,"R$ 52,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
File De Merluza Argentina Sem Pele Mar & Rio Pacote - 400g,"R$ 24,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Peixe Zarbo Salgado Tipo Bacalhau Kg,"R$ 54,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Camarão Descascado Brazilian Fish 400g,"R$ 59,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Cação Em Posta Mar & Rio Pacote 800g,"R$ 36,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Cação Em Posta Só Pesca 500g,"R$ 26,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Peixe Congelado Manjubinha 500g,"R$ 19,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Filé De Sardinha Espalmado Copacol Congelada 800g,"R$ 32,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Pescada Espalmada Oveva Mar & Rio - Pacote 800g,"R$ 30,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Filé De Tilápia Brazilian Fish Congelado 250g,"R$ 17,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
"Tirinhas De Tilápia Empanada Copacol Congelada 1,5kg","R$ 47,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Bacalhau Desfiado Dessalgado Riberalves Congelado 400g,"R$ 44,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Camarão Ao Requeijão Vivenda Do Camarão Com Catupiry Congelado 230g,"R$ 26,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Lombo De Bacalhau Kg,"R$ 199,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Camarão Descascado 7 Barbas Mar & Rio Pacote 200g,"R$ 26,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
File De Abadejo Sem Pele Mar & Rio - Pacote 400gr,"R$ 62,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
File De Robalo Mar & Rio Pedaço Sem Pele Skin Pack - 300g,"R$ 52,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Tentáculos De Polvo Mar & Rio Skin Pack 300g,"R$ 64,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Posta De Tilápia Seara Iqf 500g Congelada,"R$ 24,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Camarão Ao Molho Vivenda Do Camarão Tailandes 230g,"R$ 24,99","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Bacalhau Do Porto Desfiado Kg,"R$ 199,88","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Tirinhas De Tilápia Brazilian Fish Congelado 500g,"R$ 38,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Posta De Tilápia Brazilian Fish Congelada 700g,"R$ 32,90","São Vicente
Carnes, Aves E Peixes
Peixes",2025/04/30 11:07
Bisteca Suína Bandeja Kg,"R$ 24,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Costela Suína Congelada Bandeja,"R$ 26,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Filé Mignon Suíno Bandeja Kg,"R$ 29,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Pernil Sem Osso Bandeja Kg,"R$ 22,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Bisteca Suína Congelada Bandeja Kg,"R$ 24,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Lombo Suíno Bandeja Kg,"R$ 29,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Costela Barbecue Seara Gourmet 1kg,"R$ 59,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Pernil Em Bife Bandeja Kg,"R$ 24,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Panceta Suino Familiar Bandeja Kg,"R$ 23,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Costela Suína A Granel Kg,"R$ 33,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Toucinho Suíno Bandeja Kg,"R$ 17,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Pernil Com Osso Bandeja Kg,"R$ 17,69","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Filé Mignon Suíno Congelado Kg,"R$ 29,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Copa Lombo Sem Osso Bandeja Kg,"R$ 27,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Bisteca Suína Copa Bandeja Kg,"R$ 27,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Panceta Suína Bandeja Kg,"R$ 26,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Pernil C/ Couro Bandeja Kg,"R$ 17,69","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Panceta Suína Congelada Bandeja Kg,"R$ 32,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Pernil Suíno C/ Osso E Couro Peça Kg,"R$ 19,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Costela Suína Sadia Tiras Congeladas Kg,"R$ 30,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Bisteca Suino Familiar Bandeja Kg,"R$ 25,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Filé Mignon Suino Congelado Bandeja Kg,"R$ 29,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Bisteca Suína Sadia Com Osso Congelada 800g,"R$ 22,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Costela Suina Perdigão Nabrasa Kg,"R$ 34,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Joelho Suíno Com Couro Kg,"R$ 18,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Carne Moída Suína Pamplona 500g,"R$ 12,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Lombo Suíno Assa Fácil Sadia Kg,"R$ 34,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Pernil Suíno Com Osso E Couro Bandeja Kg,"R$ 18,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Bisteca Suína Com Couro Bandeja Kg,"R$ 26,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Panceta Suina Congelada Granel,"R$ 26,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Filé Mignon Suino Congelado Embalado Kg,"R$ 25,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Picanha Suína Temperada Resfriada Frinni Kg,"R$ 42,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Costela Suína Com Couro Bandeja Kg,"R$ 34,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Pernil Suíno Pamplona Sem Osso Temperado Kg,"R$ 34,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Suã Suíno Bandeja Kg,"R$ 12,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Costela Suína Temperada Sadia Fácil Congelado Kg,"R$ 37,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Paleta Suína Com Osso E Couro Bandeja Kg,"R$ 19,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Costela Suína Temperada Perdigão Kg,"R$ 38,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Filé De Costela Suína Pamplona Sem Osso Temperada Kg,"R$ 38,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Filé Mignon Suíno Pamplona Sem Osso Temperado Kg,"R$ 36,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Toucinho Suíno Temperado Bandeja Kg,"R$ 19,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Lombo Suíno Pamplona Sem Osso Temperado Kg,"R$ 34,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Pé Suíno Bandeja Kg,"R$ 9,99","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Contra File Suíno Pamplona Sem Osso Temperada Kg,"R$ 36,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Filé De Panceta Suína Pamplona Sem Osso Temperada Kg,"R$ 36,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Lombo Eder Canadense Fatiado 80g,"R$ 7,49","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Filé Mignon Suíno Frinni Temperado Resfriado Kg,"R$ 35,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Carne Suína A Passarinho Pamplona Temperada 700g,"R$ 19,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Sobrepaleta Suína Pamplona Sem Osso Temperada Kg,"R$ 36,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Costela Suína Temperada Resfriada Frinni Kg,"R$ 38,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Rocambole De Carne Suína Kg,"R$ 31,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Panceta Suína Temperada Resfriada Frinni Kg,"R$ 39,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Alcatra Suína Temperada Resfriada Frinni Kg,"R$ 38,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Costela Suína Frimesa Temperada Congelada Kg,"R$ 45,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Joelho Suíno Bandeja Kg,"R$ 18,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Panceta Suína Frimesa Barriga Congelada Kg,"R$ 34,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Costela Suína Bandeja Kg,"R$ 35,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Picanha Suína Perdigão Na Brasa Congelado Kg,"R$ 38,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Camarão Congelado Cinza Qualimar Parcialmente Cozido E Descascado 50/75 350g,"R$ 49,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Bisteca Suína Sadia Fatiada E Congelada Kg,"R$ 27,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Matambrito Suíno Frimesa Congelado Kg,"R$ 36,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Porco A Passarinho Frimesa Temperada 1kg,"R$ 34,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Costela Suína Familiar Bandeja Kg,"R$ 34,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Camarão Congelado Cinza Qualimar Inteiro Parcialmente Cozido 30/45 400g,"R$ 26,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Panceta Suína Pamplona Sem Osso Temperada Kg,"R$ 39,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Alcatra Suína Pamplona Sem Osso Temperada Kg,"R$ 36,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Lombo Suína Temperada Resfriada Frinni Kg,"R$ 34,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Picanha Suína Frimesa Temperada Congelada Kg,"R$ 45,90","São Vicente
Carnes, Aves E Peixes
Suínos",2025/04/30 11:07
Lombo Temperado Congelado Seara Kg,"R$ 32,98","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/04/30 11:07
Tender Suíno Sadia Semi Desossado Kg,"R$ 69,99","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/04/30 11:07
Tender Suíno Seara Gourmet Kg,"R$ 59,98","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/04/30 11:07
Pernil Sadia Semi Desossado Congelado Kg,"R$ 19,99","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/04/30 11:07
Pernil Sadia Congelado Granel Kg,"R$ 24,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/04/30 11:07
Pernil Com Osso E Sem Tempero Inteiro Congelado Seara Kg,"R$ 31,98","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/04/30 11:07
Lombo Congelados Sadia Kg,"R$ 24,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/04/30 11:07
Pernil Temperado Sem Osso Seara Congelado Kg,"R$ 31,99","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/04/30 11:07
Pernil Com Osso E Sem Tempero Congelado Seara Kg,"R$ 19,99","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/04/30 11:07
Copa Lombo Seara Gourmet Recheada Kg,"R$ 15,98","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/04/30 11:07
Tender Suíno Rezende Kg,"R$ 46,98","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/04/30 11:07
Pernil Seara Temperado Kg,"R$ 14,99","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/04/30 11:07
Copa Lombo Suino Sem Osso Frimesa Temperado Kg,"R$ 45,90","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/04/30 11:07
Pernil Sadia Recheado Com Linguiça Defumada Tipo Calabresa Kg,"R$ 40,49","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/04/30 11:07
Pernil Sem Osso Suíno Frimesa Temperado Cebola Caramelizada Kg,"R$ 24,99","São Vicente
Carnes, Aves E Peixes
Suínos
Suínos Sazonais",2025/04/30 11:07
Bebida Láctea Yopro 15g De Proteína Chocolate Zero Açúcar/Lactose 250ml,"R$ 9,99","São Vicente
Frios E Laticínios
Achocolatados E Vitaminas",2025/04/30 11:07
Bebida Láctea Nescau Leve 9 Pague 8 180ml,"R$ 21,52","São Vicente
Frios E Laticínios
Achocolatados E Vitaminas",2025/04/30 11:07
Bebida Láctea Toddynho Chocolate 200ml,"R$ 3,49","São Vicente
Frios E Laticínios
Achocolatados E Vitaminas",2025/04/30 11:07
